id_item,id_pedido,cod_produto,desc_produto,qtd_pedida,preco_unitario,dt_criacao
1512,613,SKU-0060,Material COC 1 EM,152,116.3,2024-07-11 00:00:00
1513,613,SKU-0012,Material NSE 2 EF,94,225.53,2024-07-11 00:00:00
1514,614,SKU-0903,Material PGS 4 EF,87,93.25,2024-02-17 00:00:00
1515,614,SKU-0901,Material PGS 6 EF,75,85.33,2024-02-17 00:00:00
1516,614,SKU-0010,Material Isaac 2 EF,62,44.83,2024-02-17 00:00:00
1517,615,SKU-0015,Material Isaac 7 EF,24,23.32,2022-04-13 00:00:00
1518,616,SKU-0011,Material COC 6 EF,68,36.62,2022-09-07 00:00:00
1519,616,SKU-0054,Material PGS 2 EF,127,125.5,2022-09-07 00:00:00
1520,617,SKU-0030,Material COC 1 EF,67,247.13,2025-03-18 00:00:00
1521,618,SKU-0020,Material COC 1 EM,153,121.63,2025-07-22 00:00:00
1522,618,SKU-0050,Material COC 4 EF,177,211.27,2025-07-22 00:00:00
1523,618,SKU-0020,Material Isaac 6 EF,112,114.4,2025-07-22 00:00:00
1524,619,SKU-0047,Material NSE 7 EF,107,55.24,2023-09-28 00:00:00
1525,619,SKU-0043,Material COC 2 EM,30,97.78,2023-09-28 00:00:00
1526,620,SKU-0019,Material Isaac 6 EF,141,33.76,2024-06-24 00:00:00
1527,620,SKU-0014,Material PGS 2 EF,108,148.8,2024-06-24 00:00:00
1528,620,SKU-0017,Material SAE 2 EM,146,100.76,2024-06-24 00:00:00
1529,620,SKU-0008,Material Isaac 7 EF,51,149.95,2024-06-24 00:00:00
1530,621,SKU-0904,Material NSE 3 EF,165,177.95,2023-06-01 00:00:00
1531,621,SKU-0034,Material SAE 3 EF,18,202.28,2023-06-01 00:00:00
1532,622,SKU-0014,Material SAE 7 EF,88,159.45,2024-03-10 00:00:00
1533,622,SKU-0027,Material SAE 4 EF,78,151.88,2024-03-10 00:00:00
1534,622,SKU-0043,Material NSE 6 EF,72,125.15,2024-03-10 00:00:00
1535,623,SKU-0048,Material SAE 7 EF,57,214.14,2023-02-17 00:00:00
1536,623,SKU-0002,Material PGS 2 EM,140,137.82,2023-02-17 00:00:00
1537,624,SKU-0902,Material PGS 7 EF,176,39.91,2025-04-14 00:00:00
1538,625,SKU-0027,Material PGS 2 EF,120,230.9,2025-03-03 00:00:00
1539,625,SKU-0009,Material NSE 5 EF,104,35.22,2025-03-03 00:00:00
1540,626,SKU-0019,Material Isaac 3 EF,150,80.97,2023-12-16 00:00:00
1541,626,SKU-0041,Material COC 1 EF,142,103.35,2023-12-16 00:00:00
1542,626,SKU-0003,Material COC 7 EF,28,151.1,2023-12-16 00:00:00
1543,626,SKU-0025,Material Isaac 1 EF,122,226.39,2023-12-16 00:00:00
1544,627,SKU-0905,Material SAE 2 EF,162,88.52,2023-04-03 00:00:00
1545,627,SKU-0053,Material Isaac 8 EF,17,151.96,2023-04-03 00:00:00
1546,627,SKU-0036,Material NSE 3 EF,166,190.94,2023-04-03 00:00:00
1547,628,SKU-0021,Material Isaac 6 EF,190,147.48,2025-04-07 00:00:00
1548,628,SKU-0045,Material Isaac 8 EF,100,79.07,2025-04-07 00:00:00
1549,629,SKU-0908,Material Isaac 2 EF,87,171.22,2023-05-03 00:00:00
1550,629,SKU-0902,Material Isaac 2 EF,144,205.1,2023-05-03 00:00:00
1551,629,SKU-0005,Material NSE 1 EF,158,26.02,2023-05-03 00:00:00
1552,630,SKU-0026,Material PGS 2 EF,73,134.68,2024-05-06 00:00:00
1553,630,SKU-0058,Material NSE 3 EM,148,122.52,2024-05-06 00:00:00
1554,630,SKU-0023,Material SAE 8 EF,174,42.41,2024-05-06 00:00:00
1555,631,SKU-0031,Material PGS 7 EF,190,71.04,2022-03-28 00:00:00
1556,631,SKU-0012,Material NSE 3 EM,38,176.09,2022-03-28 00:00:00
1557,631,SKU-0054,Material PGS 7 EF,39,113.69,2022-03-28 00:00:00
1558,631,SKU-0049,Material SAE 8 EF,131,178.7,2022-03-28 00:00:00
1559,632,SKU-0906,Material COC 1 EF,127,47.57,2024-02-14 00:00:00
1560,633,SKU-0057,Material NSE 4 EF,146,213.81,2022-05-30 00:00:00
1561,634,SKU-0044,Material SAE 6 EF,150,132.67,2022-09-27 00:00:00
1562,634,SKU-0049,Material NSE 1 EF,31,224.23,2022-09-27 00:00:00
1563,634,SKU-0021,Material NSE 4 EF,53,133.79,2022-09-27 00:00:00
1564,634,SKU-0039,Material SAE 9 EF,190,117.76,2022-09-27 00:00:00
1565,635,SKU-0015,Material Isaac 4 EF,149,137.28,2022-06-15 00:00:00
1566,635,SKU-0050,Material COC 2 EF,66,116.84,2022-06-15 00:00:00
1567,635,SKU-0028,Material NSE 4 EF,135,162.13,2022-06-15 00:00:00
1568,636,SKU-0013,Material COC 6 EF,135,130.1,2024-06-08 00:00:00
1569,637,SKU-0045,Material NSE 4 EF,117,73.46,2023-12-26 00:00:00
1570,637,SKU-0033,Material NSE 2 EM,133,182.47,2023-12-26 00:00:00
1571,637,SKU-0035,Material COC 4 EF,74,31.45,2023-12-26 00:00:00
1572,638,SKU-0054,Material PGS 2 EF,126,29.27,2025-06-24 00:00:00
1573,638,SKU-0026,Material Isaac 4 EF,137,110.91,2025-06-24 00:00:00
1574,639,SKU-0024,Material COC 2 EF,58,164.08,2022-02-07 00:00:00
1575,639,SKU-0002,Material NSE 8 EF,136,181.19,2022-02-07 00:00:00
1576,639,SKU-0001,Material COC 2 EM,39,233.93,2022-02-07 00:00:00
1577,640,SKU-0905,Material Isaac 4 EF,155,90.05,2025-05-04 00:00:00
1578,640,SKU-0900,Material Isaac 2 EF,60,112.27,2025-05-04 00:00:00
1579,641,SKU-0015,Material COC 3 EF,165,180.07,2024-04-22 00:00:00
1580,642,SKU-0002,Material NSE 2 EF,182,212.94,2022-07-16 00:00:00
1581,642,SKU-0044,Material NSE 3 EM,186,181.8,2022-07-16 00:00:00
1582,642,SKU-0047,Material PGS 8 EF,37,138.89,2022-07-16 00:00:00
1583,642,SKU-0050,Material SAE 1 EM,113,223.17,2022-07-16 00:00:00
1584,643,SKU-0015,Material NSE 9 EF,65,82.3,2024-05-30 00:00:00
1585,643,SKU-0044,Material COC 8 EF,169,142.99,2024-05-30 00:00:00
1586,643,SKU-0029,Material PGS 7 EF,44,67.8,2024-05-30 00:00:00
1587,644,SKU-0022,Material NSE 7 EF,186,113.36,2023-12-29 00:00:00
1588,644,SKU-0023,Material SAE 7 EF,41,183.61,2023-12-29 00:00:00
1589,645,SKU-0009,Material SAE 1 EF,15,109.48,2024-06-18 00:00:00
1590,646,SKU-0045,Material PGS 1 EM,191,125.36,2024-09-05 00:00:00
1591,646,SKU-0055,Material PGS 5 EF,128,226.06,2024-09-05 00:00:00
1592,647,SKU-0054,Material NSE 1 EM,92,174.96,2024-03-08 00:00:00
1593,647,SKU-0053,Material COC 6 EF,10,77.21,2024-03-08 00:00:00
1594,647,SKU-0056,Material SAE 9 EF,61,235.97,2024-03-08 00:00:00
1595,648,SKU-0057,Material COC 4 EF,169,188.08,2022-11-03 00:00:00
1596,648,SKU-0025,Material NSE 8 EF,118,156.14,2022-11-03 00:00:00
1597,649,SKU-0058,Material COC 4 EF,82,104.94,2023-07-04 00:00:00
1598,650,SKU-0902,Material PGS 3 EF,187,38.95,2023-06-16 00:00:00
1599,650,SKU-0053,Material Isaac 7 EF,106,244.17,2023-06-16 00:00:00
1600,650,SKU-0037,Material Isaac 6 EF,107,61.54,2023-06-16 00:00:00
1601,651,SKU-0015,Material NSE 2 EM,100,159.63,2025-04-19 00:00:00
1602,651,SKU-0005,Material PGS 6 EF,174,208.62,2025-04-19 00:00:00
1603,651,SKU-0019,Material Isaac 3 EM,66,189.9,2025-04-19 00:00:00
1604,651,SKU-0030,Material COC 2 EF,171,171.2,2025-04-19 00:00:00
1605,652,SKU-0004,Material SAE 4 EF,47,108.09,2022-02-13 00:00:00
1606,653,SKU-0901,Material NSE 3 EF,164,171.19,2022-09-21 00:00:00
1607,654,SKU-0019,Material NSE 1 EM,56,56.89,2025-05-21 00:00:00
1608,654,SKU-0009,Material NSE 2 EM,198,221.21,2025-05-21 00:00:00
1609,654,SKU-0035,Material COC 6 EF,23,231.81,2025-05-21 00:00:00
1610,655,SKU-0005,Material COC 3 EM,136,81.41,2023-09-01 00:00:00
1611,655,SKU-0037,Material NSE 2 EM,121,82.45,2023-09-01 00:00:00
1612,656,SKU-0904,Material SAE 3 EF,113,187.47,2025-03-30 00:00:00
1613,657,SKU-0051,Material NSE 1 EM,65,122.34,2025-01-01 00:00:00
1614,657,SKU-0060,Material Isaac 6 EF,70,143.92,2025-01-01 00:00:00
1615,657,SKU-0022,Material Isaac 1 EM,151,249.92,2025-01-01 00:00:00
1616,658,SKU-0045,Material SAE 2 EF,111,144.08,2024-03-21 00:00:00
1617,658,SKU-0909,Material COC 2 EM,169,24.43,2024-03-21 00:00:00
1618,658,SKU-0038,Material COC 3 EF,123,243.5,2024-03-21 00:00:00
1619,658,SKU-0029,Material PGS 8 EF,142,142.44,2024-03-21 00:00:00
1620,659,SKU-0030,Material NSE 1 EF,160,221.67,2022-03-15 00:00:00
1621,659,SKU-0051,Material COC 3 EF,142,50.8,2022-03-15 00:00:00
1622,659,SKU-0047,Material PGS 1 EF,94,37.29,2022-03-15 00:00:00
1623,659,SKU-0016,Material COC 2 EF,102,152.67,2022-03-15 00:00:00
1624,660,SKU-0038,Material PGS 9 EF,164,166.93,2025-10-26 00:00:00
1625,660,SKU-0008,Material PGS 1 EM,145,102.24,2025-10-26 00:00:00
1626,660,SKU-0007,Material NSE 3 EM,177,27.01,2025-10-26 00:00:00
1627,660,SKU-0033,Material COC 3 EF,27,95.02,2025-10-26 00:00:00
1628,661,SKU-0054,Material NSE 2 EF,167,64.71,2025-07-27 00:00:00
1629,662,SKU-0022,Material SAE 2 EF,41,25.58,2025-08-30 00:00:00
1630,663,SKU-0906,Material COC 8 EF,51,200.93,2024-08-20 00:00:00
1631,663,SKU-0013,Material NSE 5 EF,151,206.81,2024-08-20 00:00:00
1632,663,SKU-0056,Material COC 8 EF,127,139.06,2024-08-20 00:00:00
1633,664,SKU-0011,Material NSE 9 EF,171,123.45,2022-03-23 00:00:00
1634,664,SKU-0020,Material PGS 6 EF,97,215.98,2022-03-23 00:00:00
1635,665,SKU-0022,Material NSE 2 EF,12,173.47,2022-05-14 00:00:00
1636,665,SKU-0041,Material PGS 4 EF,164,71.06,2022-05-14 00:00:00
1637,666,SKU-0007,Material COC 3 EM,40,171.29,2025-06-22 00:00:00
1638,666,SKU-0030,Material PGS 6 EF,101,126.38,2025-06-22 00:00:00
1639,666,SKU-0027,Material SAE 3 EF,117,228.09,2025-06-22 00:00:00
1640,667,SKU-0044,Material SAE 1 EF,72,151.2,2023-04-06 00:00:00
1641,668,SKU-0043,Material PGS 1 EF,139,22.85,2025-05-11 00:00:00
1642,668,SKU-0021,Material NSE 4 EF,148,144.64,2025-05-11 00:00:00
1643,668,SKU-0007,Material NSE 8 EF,91,154.34,2025-05-11 00:00:00
1644,669,SKU-0041,Material Isaac 3 EF,161,102.0,2024-12-26 00:00:00
1645,669,SKU-0010,Material PGS 2 EM,53,223.33,2024-12-26 00:00:00
1646,669,SKU-0909,Material Isaac 3 EF,49,202.8,2024-12-26 00:00:00
1647,670,SKU-0038,Material COC 2 EF,51,30.69,2024-09-16 00:00:00
1648,670,SKU-0044,Material Isaac 2 EF,15,133.95,2024-09-16 00:00:00
1649,670,SKU-0044,Material SAE 2 EM,111,39.28,2024-09-16 00:00:00
1650,671,SKU-0027,Material SAE 9 EF,30,171.54,2024-06-14 00:00:00
1651,672,SKU-0026,Material Isaac 3 EM,43,136.69,2022-09-23 00:00:00
1652,673,SKU-0017,Material NSE 2 EF,134,131.42,2022-09-22 00:00:00
1653,673,SKU-0005,Material PGS 9 EF,138,85.06,2022-09-22 00:00:00
1654,673,SKU-0033,Material Isaac 7 EF,180,53.33,2022-09-22 00:00:00
1655,674,SKU-0013,Material SAE 7 EF,14,218.06,2022-04-04 00:00:00
1656,674,SKU-0045,Material COC 4 EF,107,176.2,2022-04-04 00:00:00
1657,675,SKU-0040,Material SAE 5 EF,197,233.76,2024-02-01 00:00:00
1658,675,SKU-0042,Material NSE 2 EF,75,39.85,2024-02-01 00:00:00
1659,676,SKU-0044,Material SAE 3 EF,85,104.96,2023-10-06 00:00:00
1660,676,SKU-0024,Material Isaac 9 EF,123,52.54,2023-10-06 00:00:00
1661,677,SKU-0019,Material NSE 1 EM,144,90.85,2023-06-08 00:00:00
1662,677,SKU-0026,Material NSE 6 EF,100,150.27,2023-06-08 00:00:00
1663,678,SKU-0008,Material Isaac 2 EF,33,124.82,2022-05-17 00:00:00
1664,679,SKU-0056,Material PGS 6 EF,124,52.55,2025-04-22 00:00:00
1665,679,SKU-0900,Material COC 3 EM,164,63.62,2025-04-22 00:00:00
1666,679,SKU-0014,Material PGS 2 EM,151,189.52,2025-04-22 00:00:00
1667,680,SKU-0045,Material Isaac 9 EF,167,102.85,2024-09-11 00:00:00
1668,680,SKU-0036,Material NSE 4 EF,191,225.12,2024-09-11 00:00:00
1669,681,SKU-0037,Material PGS 1 EF,120,107.58,2023-03-12 00:00:00
1670,681,SKU-0015,Material Isaac 1 EM,132,90.45,2023-03-12 00:00:00
1671,681,SKU-0049,Material COC 4 EF,106,117.45,2023-03-12 00:00:00
1672,681,SKU-0035,Material PGS 1 EM,116,49.1,2023-03-12 00:00:00
1673,682,SKU-0043,Material SAE 4 EF,40,183.41,2022-09-27 00:00:00
1674,683,SKU-0010,Material PGS 2 EM,137,192.28,2025-02-09 00:00:00
1675,684,SKU-0001,Material NSE 2 EF,11,160.44,2023-02-19 00:00:00
1676,684,SKU-0055,Material PGS 2 EF,41,133.88,2023-02-19 00:00:00
1677,684,SKU-0005,Material NSE 6 EF,116,185.09,2023-02-19 00:00:00
1678,684,SKU-0039,Material NSE 3 EF,79,39.01,2023-02-19 00:00:00
1679,685,SKU-0906,Material COC 1 EM,27,219.34,2025-01-29 00:00:00
1680,685,SKU-0007,Material Isaac 5 EF,77,52.34,2025-01-29 00:00:00
1681,686,SKU-0907,Material SAE 9 EF,15,43.17,2024-12-02 00:00:00
1682,687,SKU-0907,Material COC 3 EM,65,117.92,2023-04-10 00:00:00
1683,687,SKU-0906,Material PGS 2 EM,40,70.44,2023-04-10 00:00:00
1684,688,SKU-0906,Material Isaac 5 EF,25,133.91,2023-10-13 00:00:00
1685,688,SKU-0054,Material PGS 5 EF,191,70.39,2023-10-13 00:00:00
1686,688,SKU-0059,Material COC 6 EF,98,64.9,2023-10-13 00:00:00
1687,689,SKU-0053,Material Isaac 2 EF,11,105.37,2024-04-24 00:00:00
1688,689,SKU-0048,Material COC 1 EM,15,67.11,2024-04-24 00:00:00
1689,689,SKU-0033,Material COC 4 EF,186,191.67,2024-04-24 00:00:00
1690,689,SKU-0906,Material Isaac 1 EM,181,195.33,2024-04-24 00:00:00
1691,690,SKU-0042,Material PGS 9 EF,115,69.42,2022-02-26 00:00:00
1692,690,SKU-0008,Material SAE 2 EF,127,84.76,2022-02-26 00:00:00
1693,690,SKU-0045,Material NSE 7 EF,171,231.32,2022-02-26 00:00:00
1694,691,SKU-0057,Material PGS 1 EM,69,215.15,2024-06-08 00:00:00
1695,691,SKU-0909,Material Isaac 5 EF,197,238.96,2024-06-08 00:00:00
1696,691,SKU-0057,Material COC 3 EF,118,53.75,2024-06-08 00:00:00
1697,692,SKU-0052,Material PGS 2 EF,97,240.5,2023-04-16 00:00:00
1698,692,SKU-0053,Material NSE 3 EM,115,33.43,2023-04-16 00:00:00
1699,692,SKU-0025,Material COC 7 EF,25,180.2,2023-04-16 00:00:00
1700,692,SKU-0003,Material NSE 3 EF,58,31.35,2023-04-16 00:00:00
1701,693,SKU-0002,Material NSE 2 EM,45,70.39,2024-12-18 00:00:00
1702,694,SKU-0908,Material PGS 2 EM,156,58.45,2025-01-06 00:00:00
1703,695,SKU-0046,Material PGS 1 EF,122,156.42,2024-06-07 00:00:00
1704,695,SKU-0025,Material NSE 1 EM,195,53.49,2024-06-07 00:00:00
1705,695,SKU-0012,Material Isaac 6 EF,96,206.14,2024-06-07 00:00:00
1706,695,SKU-0044,Material Isaac 2 EM,106,80.85,2024-06-07 00:00:00
1707,696,SKU-0031,Material COC 3 EF,145,91.91,2023-11-26 00:00:00
1708,696,SKU-0909,Material COC 3 EF,185,208.8,2023-11-26 00:00:00
1709,697,SKU-0033,Material Isaac 5 EF,77,183.19,2024-10-14 00:00:00
1710,697,SKU-0013,Material SAE 7 EF,151,66.68,2024-10-14 00:00:00
1711,697,SKU-0056,Material Isaac 9 EF,157,97.17,2024-10-14 00:00:00
1712,697,SKU-0037,Material COC 7 EF,37,144.01,2024-10-14 00:00:00
1713,698,SKU-0049,Material Isaac 1 EM,87,63.6,2024-04-08 00:00:00
1714,699,SKU-0017,Material COC 6 EF,122,242.03,2022-05-25 00:00:00
1715,699,SKU-0004,Material Isaac 1 EF,149,66.89,2022-05-25 00:00:00
1716,700,SKU-0004,Material Isaac 5 EF,148,77.1,2025-12-24 00:00:00
1717,700,SKU-0007,Material NSE 3 EM,164,144.56,2025-12-24 00:00:00
1718,701,SKU-0055,Material NSE 1 EM,44,96.71,2024-09-01 00:00:00
1719,701,SKU-0033,Material SAE 6 EF,77,195.99,2024-09-01 00:00:00
1720,701,SKU-0026,Material SAE 6 EF,33,162.77,2024-09-01 00:00:00
1721,702,SKU-0904,Material SAE 5 EF,139,101.97,2023-02-20 00:00:00
1722,703,SKU-0048,Material Isaac 8 EF,164,25.74,2022-07-12 00:00:00
1723,703,SKU-0017,Material SAE 1 EM,131,231.9,2022-07-12 00:00:00
1724,703,SKU-0045,Material NSE 7 EF,155,36.98,2022-07-12 00:00:00
1725,704,SKU-0904,Material Isaac 5 EF,88,43.15,2022-03-02 00:00:00
1726,705,SKU-0007,Material Isaac 6 EF,185,129.47,2022-12-17 00:00:00
1727,705,SKU-0023,Material COC 6 EF,48,102.19,2022-12-17 00:00:00
1728,705,SKU-0010,Material Isaac 1 EF,199,245.87,2022-12-17 00:00:00
1729,706,SKU-0027,Material SAE 3 EF,178,184.78,2025-08-11 00:00:00
1730,707,SKU-0042,Material PGS 6 EF,95,140.51,2024-09-04 00:00:00
1731,707,SKU-0030,Material COC 4 EF,47,196.96,2024-09-04 00:00:00
1732,707,SKU-0059,Material COC 8 EF,193,201.52,2024-09-04 00:00:00
1733,708,SKU-0016,Material NSE 2 EM,164,189.53,2025-10-12 00:00:00
1734,708,SKU-0031,Material NSE 3 EM,120,160.7,2025-10-12 00:00:00
1735,708,SKU-0037,Material COC 6 EF,35,117.37,2025-10-12 00:00:00
1736,709,SKU-0901,Material PGS 2 EF,159,105.97,2022-11-05 00:00:00
1737,709,SKU-0045,Material Isaac 2 EF,30,30.0,2022-11-05 00:00:00
1738,709,SKU-0005,Material NSE 5 EF,47,52.15,2022-11-05 00:00:00
1739,709,SKU-0057,Material PGS 5 EF,167,75.25,2022-11-05 00:00:00
1740,710,SKU-0901,Material PGS 9 EF,181,199.08,2025-08-21 00:00:00
1741,710,SKU-0015,Material SAE 8 EF,18,75.28,2025-08-21 00:00:00
1742,711,SKU-0058,Material PGS 6 EF,66,225.36,2023-05-21 00:00:00
1743,712,SKU-0005,Material NSE 3 EF,142,213.81,2024-07-11 00:00:00
1744,712,SKU-0019,Material Isaac 7 EF,64,97.15,2024-07-11 00:00:00
1745,712,SKU-0903,Material COC 6 EF,22,155.7,2024-07-11 00:00:00
1746,712,SKU-0057,Material COC 5 EF,123,201.5,2024-07-11 00:00:00
1747,713,SKU-0041,Material Isaac 7 EF,145,157.96,2024-06-10 00:00:00
1748,713,SKU-0016,Material PGS 3 EF,197,242.5,2024-06-10 00:00:00
1749,713,SKU-0026,Material Isaac 9 EF,174,134.73,2024-06-10 00:00:00
1750,713,SKU-0029,Material NSE 1 EF,62,92.36,2024-06-10 00:00:00
1751,714,SKU-0054,Material Isaac 8 EF,160,210.98,2024-01-10 00:00:00
1752,714,SKU-0034,Material Isaac 7 EF,163,123.2,2024-01-10 00:00:00
1753,714,SKU-0048,Material PGS 1 EM,54,217.4,2024-01-10 00:00:00
1754,714,SKU-0056,Material COC 3 EF,36,55.41,2024-01-10 00:00:00
1755,715,SKU-0026,Material COC 2 EF,192,158.44,2022-12-14 00:00:00
1756,716,SKU-0013,Material SAE 9 EF,181,106.73,2024-04-18 00:00:00
1757,717,SKU-0016,Material NSE 5 EF,130,111.88,2025-06-13 00:00:00
1758,718,SKU-0022,Material COC 1 EF,136,112.03,2022-02-05 00:00:00
1759,718,SKU-0054,Material SAE 1 EF,105,29.15,2022-02-05 00:00:00
1760,718,SKU-0014,Material SAE 9 EF,31,119.98,2022-02-05 00:00:00
1761,719,SKU-0058,Material PGS 9 EF,171,187.62,2025-03-22 00:00:00
1762,720,SKU-0017,Material Isaac 5 EF,160,82.85,2025-04-10 00:00:00
1763,720,SKU-0003,Material COC 3 EM,118,39.69,2025-04-10 00:00:00
1764,721,SKU-0011,Material SAE 2 EF,79,182.79,2024-10-14 00:00:00
1765,721,SKU-0031,Material NSE 1 EM,15,235.4,2024-10-14 00:00:00
1766,722,SKU-0057,Material COC 7 EF,67,199.95,2023-05-15 00:00:00
1767,722,SKU-0045,Material SAE 5 EF,16,32.85,2023-05-15 00:00:00
1768,722,SKU-0006,Material Isaac 3 EF,116,185.97,2023-05-15 00:00:00
1769,722,SKU-0020,Material SAE 2 EF,93,99.33,2023-05-15 00:00:00
1770,723,SKU-0060,Material Isaac 8 EF,53,115.33,2023-04-10 00:00:00
1771,724,SKU-0057,Material SAE 2 EM,45,23.31,2024-03-22 00:00:00
1772,724,SKU-0045,Material NSE 5 EF,40,230.09,2024-03-22 00:00:00
1773,725,SKU-0027,Material PGS 3 EF,139,114.09,2025-10-06 00:00:00
1774,725,SKU-0007,Material COC 9 EF,50,118.92,2025-10-06 00:00:00
1775,725,SKU-0052,Material COC 6 EF,131,223.18,2025-10-06 00:00:00
1776,725,SKU-0024,Material COC 2 EF,178,145.61,2025-10-06 00:00:00
1777,726,SKU-0005,Material Isaac 3 EM,192,85.82,2022-03-26 00:00:00
1778,726,SKU-0026,Material SAE 1 EF,137,181.71,2022-03-26 00:00:00
1779,726,SKU-0030,Material COC 4 EF,74,129.98,2022-03-26 00:00:00
1780,726,SKU-0039,Material NSE 2 EM,126,209.74,2022-03-26 00:00:00
1781,727,SKU-0027,Material PGS 1 EM,63,70.96,2023-02-06 00:00:00
1782,727,SKU-0053,Material COC 9 EF,103,25.84,2023-02-06 00:00:00
1783,727,SKU-0023,Material COC 8 EF,179,24.09,2023-02-06 00:00:00
1784,728,SKU-0002,Material PGS 8 EF,181,30.03,2022-03-05 00:00:00
1785,729,SKU-0040,Material NSE 3 EM,70,225.57,2022-04-16 00:00:00
1786,729,SKU-0036,Material NSE 9 EF,196,189.34,2022-04-16 00:00:00
1787,729,SKU-0024,Material SAE 2 EF,90,150.68,2022-04-16 00:00:00
1788,729,SKU-0014,Material PGS 9 EF,185,37.78,2022-04-16 00:00:00
1789,730,SKU-0015,Material NSE 4 EF,20,176.2,2025-02-21 00:00:00
1790,731,SKU-0900,Material Isaac 2 EF,140,201.88,2023-05-26 00:00:00
1791,732,SKU-0023,Material SAE 3 EM,162,137.65,2024-02-12 00:00:00
1792,732,SKU-0059,Material NSE 3 EM,132,83.32,2024-02-12 00:00:00
1793,732,SKU-0028,Material PGS 6 EF,14,214.12,2024-02-12 00:00:00
1794,732,SKU-0046,Material SAE 2 EM,145,200.51,2024-02-12 00:00:00
1795,733,SKU-0024,Material COC 9 EF,196,70.12,2024-05-11 00:00:00
1796,733,SKU-0060,Material COC 6 EF,14,79.62,2024-05-11 00:00:00
1797,733,SKU-0016,Material Isaac 3 EM,93,143.62,2024-05-11 00:00:00
1798,734,SKU-0906,Material COC 4 EF,123,50.13,2023-10-21 00:00:00
1799,734,SKU-0042,Material SAE 2 EM,139,150.46,2023-10-21 00:00:00
1800,734,SKU-0006,Material PGS 6 EF,168,57.19,2023-10-21 00:00:00
1801,734,SKU-0011,Material COC 1 EF,29,182.21,2023-10-21 00:00:00
1802,735,SKU-0047,Material SAE 3 EM,65,233.53,2024-12-28 00:00:00
1803,735,SKU-0060,Material Isaac 4 EF,174,204.96,2024-12-28 00:00:00
1804,735,SKU-0030,Material Isaac 5 EF,158,179.61,2024-12-28 00:00:00
1805,736,SKU-0033,Material PGS 9 EF,96,119.48,2023-06-08 00:00:00
1806,736,SKU-0903,Material SAE 1 EF,100,87.37,2023-06-08 00:00:00
1807,736,SKU-0028,Material COC 8 EF,178,25.24,2023-06-08 00:00:00
1808,736,SKU-0023,Material PGS 4 EF,122,114.97,2023-06-08 00:00:00
1809,737,SKU-0044,Material SAE 4 EF,167,154.02,2025-02-12 00:00:00
1810,737,SKU-0024,Material PGS 9 EF,185,167.89,2025-02-12 00:00:00
1811,737,SKU-0037,Material NSE 2 EM,125,156.86,2025-02-12 00:00:00
1812,737,SKU-0038,Material NSE 2 EM,12,238.17,2025-02-12 00:00:00
1813,738,SKU-0060,Material SAE 1 EM,63,124.92,2025-06-13 00:00:00
1814,738,SKU-0015,Material COC 2 EF,54,27.48,2025-06-13 00:00:00
1815,738,SKU-0001,Material SAE 1 EM,159,232.22,2025-06-13 00:00:00
1816,738,SKU-0010,Material NSE 8 EF,113,184.28,2025-06-13 00:00:00
1817,739,SKU-0057,Material NSE 3 EF,77,188.57,2024-11-19 00:00:00
1818,739,SKU-0020,Material NSE 5 EF,43,29.62,2024-11-19 00:00:00
1819,739,SKU-0034,Material PGS 5 EF,34,107.83,2024-11-19 00:00:00
1820,740,SKU-0060,Material PGS 7 EF,76,245.17,2025-02-18 00:00:00
1821,740,SKU-0900,Material Isaac 6 EF,51,212.49,2025-02-18 00:00:00
1822,740,SKU-0047,Material COC 3 EM,81,137.25,2025-02-18 00:00:00
1823,741,SKU-0038,Material COC 3 EM,180,118.66,2022-06-14 00:00:00
1824,741,SKU-0058,Material PGS 8 EF,100,192.33,2022-06-14 00:00:00
1825,742,SKU-0903,Material NSE 9 EF,188,96.36,2022-10-07 00:00:00
1826,742,SKU-0018,Material COC 2 EF,78,106.88,2022-10-07 00:00:00
1827,742,SKU-0056,Material Isaac 1 EF,95,164.68,2022-10-07 00:00:00
1828,743,SKU-0013,Material COC 3 EF,26,146.11,2024-01-09 00:00:00
1829,743,SKU-0900,Material Isaac 3 EM,53,62.9,2024-01-09 00:00:00
1830,744,SKU-0043,Material Isaac 4 EF,97,194.97,2024-07-02 00:00:00
1831,744,SKU-0037,Material PGS 3 EM,151,59.37,2024-07-02 00:00:00
1832,744,SKU-0057,Material NSE 2 EM,179,234.68,2024-07-02 00:00:00
1833,744,SKU-0039,Material PGS 1 EF,33,247.54,2024-07-02 00:00:00
1834,745,SKU-0007,Material COC 1 EM,163,118.34,2025-12-08 00:00:00
1835,745,SKU-0058,Material PGS 9 EF,116,84.07,2025-12-08 00:00:00
1836,745,SKU-0018,Material NSE 4 EF,182,150.72,2025-12-08 00:00:00
1837,745,SKU-0051,Material Isaac 4 EF,112,126.5,2025-12-08 00:00:00
1838,746,SKU-0006,Material Isaac 3 EF,169,211.76,2025-01-16 00:00:00
1839,746,SKU-0054,Material Isaac 9 EF,81,236.63,2025-01-16 00:00:00
1840,746,SKU-0057,Material NSE 1 EM,57,207.28,2025-01-16 00:00:00
1841,747,SKU-0055,Material Isaac 6 EF,181,140.52,2024-06-15 00:00:00
1842,747,SKU-0022,Material SAE 3 EF,17,115.07,2024-06-15 00:00:00
1843,747,SKU-0025,Material NSE 1 EF,50,202.51,2024-06-15 00:00:00
