Id,ServiceContractId,ProductId,MaterialType__c,SchoolGrade__c,Segment__c,Quantity,UnitPrice,Discount,TotalPrice,CreatedDate
0Li000000000000414,800000000000000109,01t000000000000010,Impresso,2 EF,Standard,351,55.55,0.102,17509.25,2024-03-18 00:00:00
0Li000000000000415,800000000000000109,01t000000000000033,Digital,7 EF,Básico,47,178.52,0.0494,7975.95,2024-03-18 00:00:00
0Li000000000000416,800000000000000109,01t000000000000024,Impresso,1 EF,Standard,490,83.1,0.0525,38581.25,2024-03-18 00:00:00
0Li000000000000417,800000000000000110,01t000000000000056,Kit Completo,2 EM,Básico,174,238.58,0.0055,41284.6,2022-03-02 00:00:00
0Li000000000000418,800000000000000110,01t000000000000060,Impresso,4 EF,Básico,201,129.42,0.1213,22857.99,2022-03-02 00:00:00
0Li000000000000419,800000000000000111,01t000000000000031,Kit Completo,7 EF,Básico,324,285.83,0.1019,83172.07,2023-02-27 00:00:00
0Li000000000000420,800000000000000111,01t000000000000056,Kit Completo,9 EF,Standard,396,197.9,0.0483,74583.21,2023-02-27 00:00:00
0Li000000000000421,800000000000000111,01t000000000000032,Kit Completo,7 EF,Premium,405,41.02,0.12,14619.53,2023-02-27 00:00:00
0Li000000000000422,800000000000000112,01t000000000000006,Impresso,2 EM,Premium,370,269.66,0.0291,96870.77,2022-03-31 00:00:00
0Li000000000000423,800000000000000112,01t000000000000024,Impresso,6 EF,Standard,152,130.11,0.0929,17939.46,2022-03-31 00:00:00
0Li000000000000424,800000000000000112,01t000000000000054,Impresso,8 EF,Básico,284,189.48,0.1839,43916.23,2022-03-31 00:00:00
0Li000000000000425,800000000000000112,01t000000000000032,Kit Completo,1 EM,Básico,207,232.08,0.1679,39974.55,2022-03-31 00:00:00
0Li000000000000426,800000000000000112,01t000000000000036,Impresso,1 EM,Premium,482,211.01,0.1199,89512.17,2022-03-31 00:00:00
0Li000000000000427,800000000000000112,01t000000000000031,Kit Completo,6 EF,Básico,182,45.48,0.0979,7467.01,2022-03-31 00:00:00
0Li000000000000428,800000000000000113,01t000000000000040,Kit Completo,5 EF,Standard,333,37.62,0.1258,10951.51,2024-01-22 00:00:00
0Li000000000000429,800000000000000113,01t000000000000039,Kit Completo,6 EF,Premium,272,83.8,0.1854,18567.67,2024-01-22 00:00:00
0Li000000000000430,800000000000000113,01t000000000000037,Digital,6 EF,Básico,107,117.58,0.0613,11809.84,2024-01-22 00:00:00
0Li000000000000431,800000000000000113,01t000000000000044,Digital,2 EM,Básico,220,97.99,0.1196,18979.49,2024-01-22 00:00:00
0Li000000000000432,800000000000000113,01t000000000000013,Kit Completo,3 EM,Standard,403,191.66,0.1574,65081.56,2024-01-22 00:00:00
0Li000000000000433,800000000000000113,01t000000000000013,Kit Completo,9 EF,Standard,361,212.07,0.1425,65647.86,2024-01-22 00:00:00
0Li000000000000434,800000000000000114,01t000000000000052,Digital,3 EM,Básico,246,182.89,0.0347,43429.75,2025-01-02 00:00:00
0Li000000000000435,800000000000000114,01t000000000000057,Digital,2 EM,Standard,159,198.81,0.0411,30311.59,2025-01-02 00:00:00
0Li000000000000436,800000000000000114,01t000000000000012,Impresso,4 EF,Standard,464,201.29,0.0994,84114.74,2025-01-02 00:00:00
0Li000000000000437,800000000000000115,01t000000000000046,Impresso,6 EF,Premium,148,281.1,0.0918,37783.66,2025-01-29 00:00:00
0Li000000000000438,800000000000000115,01t000000000000017,Kit Completo,7 EF,Básico,320,40.17,0.0249,12534.33,2025-01-29 00:00:00
0Li000000000000439,800000000000000115,01t000000000000026,Impresso,5 EF,Standard,11,38.63,0.1624,355.92,2025-01-29 00:00:00
0Li000000000000440,800000000000000115,01t000000000000030,Impresso,5 EF,Básico,488,297.44,0.1167,128211.63,2025-01-29 00:00:00
0Li000000000000441,800000000000000115,01t000000000000037,Digital,7 EF,Básico,225,75.77,0.0102,16874.36,2025-01-29 00:00:00
0Li000000000000442,800000000000000116,01t000000000000039,Kit Completo,2 EF,Premium,65,153.38,0.0774,9198.05,2023-03-10 00:00:00
0Li000000000000443,800000000000000116,01t000000000000012,Impresso,1 EF,Premium,72,121.17,0.1603,7325.74,2023-03-10 00:00:00
0Li000000000000444,800000000000000116,01t000000000000055,Impresso,5 EF,Premium,45,97.66,0.1097,3912.6,2023-03-10 00:00:00
0Li000000000000445,800000000000000116,01t000000000000051,Impresso,4 EF,Premium,59,279.21,0.1373,14211.59,2023-03-10 00:00:00
0Li000000000000446,800000000000000116,01t000000000000058,Digital,6 EF,Básico,348,178.64,0.002,62042.39,2023-03-10 00:00:00
0Li000000000000447,800000000000000117,01t000000000000019,Digital,1 EM,Básico,230,87.39,0.0441,19213.3,2022-03-20 00:00:00
0Li000000000000448,800000000000000117,01t000000000000049,Digital,4 EF,Premium,146,279.8,0.0707,37962.65,2022-03-20 00:00:00
0Li000000000000449,800000000000000117,01t000000000000002,Digital,3 EF,Standard,293,183.55,0.1525,45578.68,2022-03-20 00:00:00
0Li000000000000450,800000000000000117,01t000000000000014,Impresso,2 EF,Básico,287,192.56,0.1909,44714.68,2022-03-20 00:00:00
0Li000000000000451,800000000000000118,01t000000000000018,Kit Completo,7 EF,Premium,424,156.15,0.0191,64943.03,2024-03-15 00:00:00
0Li000000000000452,800000000000000118,01t000000000000016,Digital,4 EF,Standard,245,190.69,0.1784,38384.37,2024-03-15 00:00:00
0Li000000000000453,800000000000000118,01t000000000000007,Impresso,1 EM,Básico,11,86.86,0.0617,896.51,2024-03-15 00:00:00
0Li000000000000454,800000000000000118,01t000000000000055,Impresso,2 EF,Standard,207,144.93,0.0464,28608.49,2024-03-15 00:00:00
0Li000000000000455,800000000000000118,01t000000000000046,Impresso,7 EF,Básico,237,143.91,0.1478,29065.7,2024-03-15 00:00:00
0Li000000000000456,800000000000000118,01t000000000000049,Digital,4 EF,Básico,204,26.45,0.153,4570.24,2024-03-15 00:00:00
0Li000000000000457,800000000000000119,01t000000000000028,Kit Completo,1 EF,Standard,414,265.04,0.0685,102210.29,2025-03-22 00:00:00
0Li000000000000458,800000000000000119,01t000000000000033,Digital,4 EF,Standard,325,128.61,0.0884,38103.28,2025-03-22 00:00:00
0Li000000000000459,800000000000000119,01t000000000000010,Impresso,2 EM,Standard,370,41.66,0.1674,12833.86,2025-03-22 00:00:00
0Li000000000000460,800000000000000119,01t000000000000011,Impresso,6 EF,Standard,413,133.12,0.0436,52581.49,2025-03-22 00:00:00
0Li000000000000461,800000000000000119,01t000000000000018,Kit Completo,7 EF,Básico,137,220.18,0.1797,24744.07,2025-03-22 00:00:00
0Li000000000000462,800000000000000120,01t000000000000002,Digital,3 EM,Premium,361,281.87,0.0488,96789.42,2023-01-25 00:00:00
0Li000000000000463,800000000000000120,01t000000000000029,Impresso,6 EF,Standard,375,244.03,0.0778,84391.67,2023-01-25 00:00:00
0Li000000000000464,800000000000000120,01t000000000000025,Kit Completo,7 EF,Premium,20,157.47,0.1448,2693.37,2023-01-25 00:00:00
0Li000000000000465,800000000000000120,01t000000000000028,Kit Completo,5 EF,Standard,140,117.5,0.0538,15564.99,2023-01-25 00:00:00
0Li000000000000466,800000000000000120,01t000000000000011,Impresso,9 EF,Básico,96,81.36,0.1171,6895.94,2023-01-25 00:00:00
0Li000000000000467,800000000000000121,01t000000000000052,Digital,6 EF,Premium,110,256.85,0.1958,22721.46,2025-01-19 00:00:00
0Li000000000000468,800000000000000121,01t000000000000049,Digital,2 EF,Básico,127,45.19,0.1832,4687.72,2025-01-19 00:00:00
0Li000000000000469,800000000000000121,01t000000000000045,Digital,5 EF,Standard,293,34.02,0.0159,9809.37,2025-01-19 00:00:00
0Li000000000000470,800000000000000121,01t000000000000010,Impresso,3 EF,Premium,160,59.66,0.0872,8713.22,2025-01-19 00:00:00
0Li000000000000471,800000000000000121,01t000000000000027,Digital,2 EF,Básico,169,66.66,0.0134,11114.58,2025-01-19 00:00:00
0Li000000000000472,800000000000000121,01t000000000000004,Digital,3 EM,Premium,303,203.29,0.1569,51932.32,2025-01-19 00:00:00
0Li000000000000473,800000000000000122,01t000000000000036,Impresso,4 EF,Premium,250,283.76,0.179,58241.74,2025-02-18 00:00:00
0Li000000000000474,800000000000000122,01t000000000000052,Digital,2 EF,Standard,110,188.74,0.0154,20441.67,2025-02-18 00:00:00
0Li000000000000475,800000000000000122,01t000000000000053,Kit Completo,8 EF,Básico,410,70.04,0.0248,28004.23,2025-02-18 00:00:00
0Li000000000000476,800000000000000122,01t000000000000049,Digital,3 EF,Premium,198,222.5,0.0305,42711.32,2025-02-18 00:00:00
0Li000000000000477,800000000000000123,01t000000000000021,Digital,1 EF,Básico,447,68.1,0.0545,28781.68,2022-01-14 00:00:00
0Li000000000000478,800000000000000123,01t000000000000033,Digital,1 EF,Standard,468,35.92,0.027,16356.67,2022-01-14 00:00:00
0Li000000000000479,800000000000000124,01t000000000000055,Impresso,6 EF,Básico,77,87.74,0.1218,5933.1,2024-01-20 00:00:00
0Li000000000000480,800000000000000124,01t000000000000051,Impresso,3 EM,Premium,152,149.47,0.091,20651.97,2024-01-20 00:00:00
0Li000000000000481,800000000000000124,01t000000000000046,Impresso,1 EF,Premium,137,65.38,0.1212,7871.46,2024-01-20 00:00:00
0Li000000000000482,800000000000000125,01t000000000000009,Kit Completo,8 EF,Básico,10,100.42,0.1058,897.96,2022-03-07 00:00:00
0Li000000000000483,800000000000000125,01t000000000000049,Digital,9 EF,Standard,212,174.09,0.1452,31548.17,2022-03-07 00:00:00
0Li000000000000484,800000000000000125,01t000000000000042,Impresso,1 EM,Básico,492,165.5,0.1573,68617.69,2022-03-07 00:00:00
0Li000000000000485,800000000000000125,01t000000000000054,Impresso,7 EF,Premium,393,133.46,0.0503,49811.56,2022-03-07 00:00:00
0Li000000000000486,800000000000000125,01t000000000000033,Digital,4 EF,Premium,449,159.92,0.161,60243.62,2022-03-07 00:00:00
0Li000000000000487,800000000000000126,01t000000000000024,Impresso,7 EF,Standard,441,103.56,0.1209,40148.46,2023-01-15 00:00:00
0Li000000000000488,800000000000000126,01t000000000000025,Kit Completo,4 EF,Premium,163,124.61,0.0629,19033.84,2023-01-15 00:00:00
0Li000000000000489,800000000000000126,01t000000000000014,Impresso,8 EF,Básico,232,237.02,0.1501,46734.85,2023-01-15 00:00:00
0Li000000000000490,800000000000000126,01t000000000000051,Impresso,5 EF,Standard,398,229.78,0.1298,79581.91,2023-01-15 00:00:00
0Li000000000000491,800000000000000126,01t000000000000016,Digital,8 EF,Standard,82,24.59,0.0454,1924.84,2023-01-15 00:00:00
0Li000000000000492,800000000000000126,01t000000000000032,Kit Completo,4 EF,Standard,214,150.58,0.093,29227.28,2023-01-15 00:00:00
0Li000000000000493,800000000000000127,01t000000000000027,Digital,2 EM,Premium,36,88.7,0.0291,3100.28,2023-01-20 00:00:00
0Li000000000000494,800000000000000127,01t000000000000019,Digital,7 EF,Básico,201,34.87,0.093,6357.05,2023-01-20 00:00:00
0Li000000000000495,800000000000000127,01t000000000000056,Kit Completo,9 EF,Básico,231,41.87,0.0588,9103.26,2023-01-20 00:00:00
0Li000000000000496,800000000000000128,01t000000000000003,Digital,2 EF,Standard,488,294.78,0.1694,119484.0,2025-02-14 00:00:00
0Li000000000000497,800000000000000128,01t000000000000022,Kit Completo,1 EF,Premium,109,106.9,0.1013,10471.74,2025-02-14 00:00:00
0Li000000000000498,800000000000000128,01t000000000000010,Impresso,1 EF,Básico,391,219.11,0.0539,81054.29,2025-02-14 00:00:00
0Li000000000000499,800000000000000128,01t000000000000014,Impresso,7 EF,Standard,332,165.91,0.0048,54817.73,2025-02-14 00:00:00
0Li000000000000500,800000000000000128,01t000000000000052,Digital,5 EF,Standard,323,148.88,0.1244,42106.06,2025-02-14 00:00:00
0Li000000000000501,800000000000000129,01t000000000000052,Digital,8 EF,Standard,274,183.97,0.1767,41500.73,2024-01-19 00:00:00
0Li000000000000502,800000000000000129,01t000000000000049,Digital,3 EM,Básico,273,30.12,0.1559,6940.83,2024-01-19 00:00:00
0Li000000000000503,800000000000000130,01t000000000000033,Digital,7 EF,Standard,44,299.62,0.0307,12778.55,2023-01-17 00:00:00
0Li000000000000504,800000000000000130,01t000000000000043,Impresso,5 EF,Premium,375,143.16,0.1445,45927.52,2023-01-17 00:00:00
0Li000000000000505,800000000000000130,01t000000000000010,Impresso,7 EF,Standard,400,276.2,0.0186,108425.07,2023-01-17 00:00:00
0Li000000000000506,800000000000000130,01t000000000000026,Impresso,3 EF,Premium,122,31.73,0.0606,3636.47,2023-01-17 00:00:00
0Li000000000000507,800000000000000130,01t000000000000027,Digital,3 EF,Standard,301,74.23,0.1599,18770.55,2023-01-17 00:00:00
0Li000000000000508,800000000000000130,01t000000000000036,Impresso,1 EF,Premium,300,91.44,0.1832,22406.46,2023-01-17 00:00:00
0Li000000000000509,800000000000000131,01t000000000000055,Impresso,2 EF,Premium,29,94.34,0.0965,2471.85,2025-02-01 00:00:00
0Li000000000000510,800000000000000131,01t000000000000030,Impresso,8 EF,Premium,478,294.74,0.185,114821.86,2025-02-01 00:00:00
0Li000000000000511,800000000000000131,01t000000000000006,Impresso,1 EM,Básico,352,148.69,0.1799,42923.12,2025-02-01 00:00:00
0Li000000000000512,800000000000000132,01t000000000000055,Impresso,9 EF,Básico,250,287.59,0.0516,68187.59,2025-02-23 00:00:00
0Li000000000000513,800000000000000132,01t000000000000057,Digital,2 EM,Standard,471,248.03,0.0661,109100.19,2025-02-23 00:00:00
0Li000000000000514,800000000000000132,01t000000000000034,Digital,1 EM,Básico,89,206.97,0.1671,15342.29,2025-02-23 00:00:00
0Li000000000000515,800000000000000132,01t000000000000044,Digital,4 EF,Premium,152,245.73,0.1557,31535.42,2025-02-23 00:00:00
0Li000000000000516,800000000000000133,01t000000000000028,Kit Completo,5 EF,Standard,257,96.21,0.188,20077.49,2023-01-08 00:00:00
0Li000000000000517,800000000000000133,01t000000000000047,Digital,5 EF,Premium,217,34.36,0.1183,6574.06,2023-01-08 00:00:00
0Li000000000000518,800000000000000134,01t000000000000036,Impresso,4 EF,Standard,124,256.46,0.0438,30408.15,2024-01-29 00:00:00
0Li000000000000519,800000000000000134,01t000000000000058,Digital,9 EF,Standard,88,279.29,0.1395,21148.96,2024-01-29 00:00:00
0Li000000000000520,800000000000000134,01t000000000000027,Digital,5 EF,Premium,390,131.96,0.1133,45633.48,2024-01-29 00:00:00
0Li000000000000521,800000000000000135,01t000000000000011,Impresso,2 EF,Standard,329,154.73,0.1857,41452.89,2023-01-14 00:00:00
0Li000000000000522,800000000000000135,01t000000000000060,Impresso,7 EF,Premium,465,35.93,0.0812,15350.81,2023-01-14 00:00:00
0Li000000000000523,800000000000000135,01t000000000000027,Digital,6 EF,Premium,252,293.94,0.0668,69124.81,2023-01-14 00:00:00
0Li000000000000524,800000000000000136,01t000000000000016,Digital,7 EF,Básico,259,266.15,0.0984,62149.86,2022-01-20 00:00:00
0Li000000000000525,800000000000000136,01t000000000000014,Impresso,4 EF,Básico,217,140.43,0.047,29041.06,2022-01-20 00:00:00
0Li000000000000526,800000000000000136,01t000000000000052,Digital,1 EM,Standard,94,114.11,0.1196,9443.47,2022-01-20 00:00:00
0Li000000000000527,800000000000000136,01t000000000000055,Impresso,3 EM,Premium,52,48.18,0.0165,2464.02,2022-01-20 00:00:00
0Li000000000000528,800000000000000137,01t000000000000035,Kit Completo,3 EM,Básico,229,157.94,0.0185,35499.15,2025-01-15 00:00:00
0Li000000000000529,800000000000000137,01t000000000000010,Impresso,3 EF,Standard,36,20.58,0.0355,714.58,2025-01-15 00:00:00
0Li000000000000530,800000000000000137,01t000000000000054,Impresso,3 EM,Standard,197,210.05,0.1836,33782.51,2025-01-15 00:00:00
0Li000000000000531,800000000000000138,01t000000000000006,Impresso,2 EF,Premium,30,66.26,0.062,1864.56,2022-02-03 00:00:00
0Li000000000000532,800000000000000138,01t000000000000038,Impresso,4 EF,Premium,52,296.69,0.1229,13531.79,2022-02-03 00:00:00
0Li000000000000533,800000000000000138,01t000000000000058,Digital,5 EF,Básico,210,250.77,0.0981,47495.59,2022-02-03 00:00:00
0Li000000000000534,800000000000000138,01t000000000000019,Digital,1 EM,Standard,325,254.32,0.0143,81472.05,2022-02-03 00:00:00
0Li000000000000535,800000000000000138,01t000000000000009,Kit Completo,3 EF,Básico,43,149.45,0.1705,5330.66,2022-02-03 00:00:00
0Li000000000000536,800000000000000138,01t000000000000050,Digital,4 EF,Básico,368,164.17,0.0993,54415.39,2022-02-03 00:00:00
0Li000000000000537,800000000000000139,01t000000000000003,Digital,3 EM,Standard,211,258.6,0.133,47307.51,2024-03-20 00:00:00
0Li000000000000538,800000000000000139,01t000000000000052,Digital,5 EF,Básico,241,120.45,0.1018,26073.35,2024-03-20 00:00:00
0Li000000000000539,800000000000000139,01t000000000000046,Impresso,4 EF,Standard,427,132.31,0.1614,47377.86,2024-03-20 00:00:00
0Li000000000000540,800000000000000139,01t000000000000043,Impresso,3 EM,Premium,177,78.95,0.0923,12684.34,2024-03-20 00:00:00
0Li000000000000541,800000000000000140,01t000000000000006,Impresso,2 EF,Standard,40,184.55,0.0235,7208.52,2023-01-22 00:00:00
0Li000000000000542,800000000000000140,01t000000000000009,Kit Completo,6 EF,Básico,86,222.38,0.0565,18044.14,2023-01-22 00:00:00
0Li000000000000543,800000000000000141,01t000000000000038,Impresso,2 EF,Básico,132,221.22,0.0871,26657.63,2024-02-06 00:00:00
0Li000000000000544,800000000000000141,01t000000000000043,Impresso,5 EF,Básico,492,208.06,0.1459,87430.39,2024-02-06 00:00:00
0Li000000000000545,800000000000000141,01t000000000000014,Impresso,3 EF,Standard,468,152.5,0.0068,70884.68,2024-02-06 00:00:00
0Li000000000000546,800000000000000141,01t000000000000013,Kit Completo,5 EF,Standard,186,38.5,0.0063,7115.89,2024-02-06 00:00:00
0Li000000000000547,800000000000000142,01t000000000000053,Kit Completo,3 EM,Standard,264,149.78,0.1933,31898.47,2022-01-11 00:00:00
0Li000000000000548,800000000000000142,01t000000000000029,Impresso,3 EM,Standard,78,248.42,0.1491,16487.69,2022-01-11 00:00:00
0Li000000000000549,800000000000000142,01t000000000000043,Impresso,3 EM,Premium,171,288.26,0.1503,41883.8,2022-01-11 00:00:00
0Li000000000000550,800000000000000143,01t000000000000056,Kit Completo,2 EF,Standard,411,65.97,0.0501,25755.28,2022-03-06 00:00:00
0Li000000000000551,800000000000000143,01t000000000000057,Digital,4 EF,Básico,181,61.49,0.1768,9161.96,2022-03-06 00:00:00
0Li000000000000552,800000000000000144,01t000000000000032,Kit Completo,3 EF,Standard,500,97.8,0.0405,46919.55,2024-01-20 00:00:00
0Li000000000000553,800000000000000144,01t000000000000003,Digital,6 EF,Básico,404,22.58,0.0721,8464.6,2024-01-20 00:00:00
0Li000000000000554,800000000000000144,01t000000000000024,Impresso,9 EF,Premium,182,20.77,0.0966,3414.98,2024-01-20 00:00:00
0Li000000000000555,800000000000000144,01t000000000000014,Impresso,3 EM,Básico,85,113.11,0.1317,8348.14,2024-01-20 00:00:00
0Li000000000000556,800000000000000144,01t000000000000033,Digital,1 EM,Básico,150,168.64,0.1779,20795.84,2024-01-20 00:00:00
0Li000000000000557,800000000000000144,01t000000000000060,Impresso,3 EM,Premium,323,75.07,0.1539,20515.9,2024-01-20 00:00:00
0Li000000000000558,800000000000000145,01t000000000000047,Digital,8 EF,Premium,312,173.19,0.1078,48210.28,2025-03-29 00:00:00
0Li000000000000559,800000000000000145,01t000000000000019,Digital,2 EF,Standard,180,25.02,0.1179,3972.63,2025-03-29 00:00:00
0Li000000000000560,800000000000000145,01t000000000000054,Impresso,1 EM,Básico,459,136.83,0.0927,56982.95,2025-03-29 00:00:00
0Li000000000000561,800000000000000145,01t000000000000015,Kit Completo,8 EF,Standard,482,108.25,0.1182,46009.24,2025-03-29 00:00:00
0Li000000000000562,800000000000000145,01t000000000000020,Digital,4 EF,Básico,466,202.58,0.0077,93675.38,2025-03-29 00:00:00
0Li000000000000563,800000000000000146,01t000000000000017,Kit Completo,1 EF,Premium,212,94.3,0.1061,17870.49,2023-02-16 00:00:00
0Li000000000000564,800000000000000146,01t000000000000053,Kit Completo,1 EF,Premium,240,86.91,0.0005,20847.97,2023-02-16 00:00:00
0Li000000000000565,800000000000000146,01t000000000000052,Digital,9 EF,Standard,421,96.62,0.1629,34050.73,2023-02-16 00:00:00
0Li000000000000566,800000000000000146,01t000000000000002,Digital,2 EM,Standard,266,263.19,0.1466,59745.29,2023-02-16 00:00:00
0Li000000000000567,800000000000000146,01t000000000000050,Digital,1 EM,Premium,317,205.73,0.0993,58740.42,2023-02-16 00:00:00
0Li000000000000568,800000000000000146,01t000000000000035,Kit Completo,4 EF,Standard,348,174.66,0.1559,51305.82,2023-02-16 00:00:00
0Li000000000000569,800000000000000147,01t000000000000047,Digital,1 EF,Básico,178,69.63,0.1312,10768.03,2025-03-05 00:00:00
0Li000000000000570,800000000000000147,01t000000000000028,Kit Completo,8 EF,Premium,50,112.06,0.0491,5327.89,2025-03-05 00:00:00
0Li000000000000571,800000000000000147,01t000000000000007,Impresso,3 EF,Básico,76,280.7,0.1462,18214.29,2025-03-05 00:00:00
0Li000000000000572,800000000000000147,01t000000000000019,Digital,7 EF,Premium,353,91.99,0.0324,31420.36,2025-03-05 00:00:00
0Li000000000000573,800000000000000147,01t000000000000047,Digital,5 EF,Standard,93,121.2,0.153,9547.05,2025-03-05 00:00:00
0Li000000000000574,800000000000000147,01t000000000000035,Kit Completo,3 EF,Premium,364,173.63,0.0137,62335.46,2025-03-05 00:00:00
0Li000000000000575,800000000000000148,01t000000000000016,Digital,5 EF,Premium,43,238.03,0.1589,8608.9,2022-02-05 00:00:00
0Li000000000000576,800000000000000148,01t000000000000008,Digital,9 EF,Standard,401,146.36,0.0243,57264.18,2022-02-05 00:00:00
0Li000000000000577,800000000000000149,01t000000000000008,Digital,2 EF,Standard,256,207.04,0.0557,50050.02,2024-01-18 00:00:00
0Li000000000000578,800000000000000149,01t000000000000051,Impresso,4 EF,Básico,57,118.91,0.0776,6251.91,2024-01-18 00:00:00
0Li000000000000579,800000000000000149,01t000000000000017,Kit Completo,2 EF,Premium,381,25.1,0.1828,7814.97,2024-01-18 00:00:00
0Li000000000000580,800000000000000149,01t000000000000011,Impresso,3 EM,Básico,84,115.79,0.1044,8710.93,2024-01-18 00:00:00
0Li000000000000581,800000000000000149,01t000000000000013,Kit Completo,6 EF,Premium,255,297.51,0.1515,64371.49,2024-01-18 00:00:00
0Li000000000000582,800000000000000149,01t000000000000022,Kit Completo,2 EF,Básico,446,129.0,0.1514,48823.35,2024-01-18 00:00:00
0Li000000000000583,800000000000000150,01t000000000000014,Impresso,1 EM,Básico,95,73.24,0.1275,6070.68,2025-03-21 00:00:00
0Li000000000000584,800000000000000150,01t000000000000045,Digital,2 EM,Standard,44,293.32,0.1489,10984.36,2025-03-21 00:00:00
0Li000000000000585,800000000000000150,01t000000000000036,Impresso,6 EF,Premium,404,148.2,0.0644,56016.99,2025-03-21 00:00:00
0Li000000000000586,800000000000000150,01t000000000000058,Digital,1 EM,Standard,31,30.19,0.0376,900.7,2025-03-21 00:00:00
0Li000000000000587,800000000000000150,01t000000000000002,Digital,7 EF,Básico,350,281.5,0.1297,85746.31,2025-03-21 00:00:00
0Li000000000000588,800000000000000151,01t000000000000021,Digital,2 EF,Básico,451,149.77,0.0268,65736.03,2024-01-08 00:00:00
0Li000000000000589,800000000000000151,01t000000000000034,Digital,8 EF,Standard,297,234.52,0.1186,61391.66,2024-01-08 00:00:00
0Li000000000000590,800000000000000152,01t000000000000036,Impresso,1 EF,Básico,381,233.24,0.024,86731.69,2022-01-12 00:00:00
0Li000000000000591,800000000000000152,01t000000000000021,Digital,5 EF,Premium,135,107.38,0.1644,12113.11,2022-01-12 00:00:00
0Li000000000000592,800000000000000152,01t000000000000055,Impresso,3 EF,Básico,64,35.38,0.06,2128.46,2022-01-12 00:00:00
0Li000000000000593,800000000000000152,01t000000000000017,Kit Completo,6 EF,Standard,427,126.28,0.0306,52271.56,2022-01-12 00:00:00
0Li000000000000594,800000000000000152,01t000000000000005,Kit Completo,3 EM,Standard,281,121.86,0.0997,30828.67,2022-01-12 00:00:00
0Li000000000000595,800000000000000152,01t000000000000027,Digital,3 EF,Básico,21,27.32,0.057,541.02,2022-01-12 00:00:00
0Li000000000000596,800000000000000153,01t000000000000056,Kit Completo,2 EF,Standard,80,280.79,0.1206,19754.14,2025-02-21 00:00:00
0Li000000000000597,800000000000000153,01t000000000000008,Digital,6 EF,Premium,58,292.9,0.1536,14378.81,2025-02-21 00:00:00
0Li000000000000598,800000000000000154,01t000000000000037,Digital,1 EF,Standard,118,183.02,0.0158,21255.14,2022-01-20 00:00:00
0Li000000000000599,800000000000000154,01t000000000000020,Digital,2 EF,Básico,440,232.98,0.151,87032.01,2022-01-20 00:00:00
0Li000000000000600,800000000000000154,01t000000000000036,Impresso,5 EF,Básico,488,181.66,0.1381,76407.5,2022-01-20 00:00:00
0Li000000000000601,800000000000000155,01t000000000000007,Impresso,5 EF,Standard,468,133.02,0.1862,50661.78,2023-01-28 00:00:00
0Li000000000000602,800000000000000155,01t000000000000006,Impresso,3 EF,Premium,346,113.31,0.1482,33395.04,2023-01-28 00:00:00
0Li000000000000603,800000000000000155,01t000000000000007,Impresso,8 EF,Premium,495,284.51,0.0008,140719.78,2023-01-28 00:00:00
0Li000000000000604,800000000000000155,01t000000000000031,Kit Completo,5 EF,Premium,424,121.12,0.1084,45788.01,2023-01-28 00:00:00
0Li000000000000605,800000000000000156,01t000000000000036,Impresso,3 EF,Premium,468,242.35,0.0164,111559.72,2023-02-08 00:00:00
0Li000000000000606,800000000000000156,01t000000000000042,Impresso,2 EM,Premium,480,179.32,0.1733,71157.05,2023-02-08 00:00:00
0Li000000000000607,800000000000000156,01t000000000000031,Kit Completo,3 EM,Básico,121,224.05,0.0253,26424.17,2023-02-08 00:00:00
0Li000000000000608,800000000000000156,01t000000000000033,Digital,9 EF,Standard,132,297.1,0.0011,39174.06,2023-02-08 00:00:00
0Li000000000000609,800000000000000156,01t000000000000037,Digital,8 EF,Básico,416,224.36,0.1684,77616.35,2023-02-08 00:00:00
0Li000000000000610,800000000000000156,01t000000000000016,Digital,7 EF,Premium,40,140.32,0.1227,4924.11,2023-02-08 00:00:00
0Li000000000000611,800000000000000157,01t000000000000019,Digital,7 EF,Básico,186,58.14,0.1947,8708.55,2025-01-22 00:00:00
0Li000000000000612,800000000000000157,01t000000000000019,Digital,2 EF,Básico,147,89.73,0.1712,10932.13,2025-01-22 00:00:00
0Li000000000000613,800000000000000157,01t000000000000027,Digital,2 EF,Standard,140,201.53,0.0995,25406.89,2025-01-22 00:00:00
0Li000000000000614,800000000000000157,01t000000000000038,Impresso,1 EM,Premium,107,229.1,0.1383,21123.46,2025-01-22 00:00:00
0Li000000000000615,800000000000000157,01t000000000000053,Kit Completo,4 EF,Premium,338,182.46,0.1934,49744.22,2025-01-22 00:00:00
0Li000000000000616,800000000000000157,01t000000000000046,Impresso,1 EF,Básico,30,84.64,0.05,2412.24,2025-01-22 00:00:00
0Li000000000000617,800000000000000158,01t000000000000044,Digital,2 EF,Básico,212,57.23,0.0436,11603.77,2024-01-02 00:00:00
0Li000000000000618,800000000000000158,01t000000000000001,Kit Completo,3 EM,Premium,343,78.86,0.0222,26448.49,2024-01-02 00:00:00
0Li000000000000619,800000000000000159,01t000000000000007,Impresso,3 EM,Básico,184,77.77,0.0289,13896.13,2023-02-28 00:00:00
0Li000000000000620,800000000000000159,01t000000000000051,Impresso,7 EF,Standard,73,263.26,0.065,17968.81,2023-02-28 00:00:00
0Li000000000000621,800000000000000159,01t000000000000043,Impresso,4 EF,Básico,275,210.49,0.0887,52750.37,2023-02-28 00:00:00
