Id,Name,RazaoSocial__c,CNPJ__c,Type,ParentId,Phone,BillingCity,BillingState,SalesModality__c,Segment__c,OwnerId,IsDeleted,CreatedDate,LastModifiedDate
001Qs000000000000248,Pimenta Instituto,Pimenta,10.475.412/1267-88,School,,81 9731 1219,Olinda,PE,Indireto,Standard,005Qs000000000000024,false,2022-05-16 00:00:00,2025-12-30 00:00:00
001Qs000000000000249,Novaes Centro Educacional,Novaes,86.101.581/9956-04,School,,51 5652 3413,Belo Horizonte,MG,Indireto,Premium,005Qs000000000000033,false,2023-05-20 00:00:00,2024-06-12 00:00:00
001Qs000000000000250,Castro Colégio,Castro,66.183.982/6224-44,School,,81 9994-0438,Joinville,SC,Indireto,Básico,005Qs000000000000034,false,2023-03-20 00:00:00,2023-11-23 00:00:00
001Qs000000000000251,Machado Escola,Machado,72.126.464/7154-37,School,,0500-836-4037,Porto Alegre,RS,Consultivo,Standard,005Qs000000000000018,false,2023-01-05 00:00:00,2024-09-13 00:00:00
001Qs000000000000252,Sá Instituto,Sá,99.371.240/6596-57,School,,51 1379 1805,Uberlândia,MG,Digital,Standard,005Qs000000000000034,false,2022-11-17 00:00:00,2024-09-19 00:00:00
001Qs000000000000253,Porto Colégio,Porto da Mota - EI,56.924.593/7526-54,School,,(051) 2696 5827,Natal,RN,Indireto,Premium,005Qs000000000000036,false,2023-03-27 00:00:00,2023-08-24 00:00:00
001Qs000000000000254,Pires Colégio,Pires,79.356.465/1939-82,School,001Qs000000000000004,+55 11 0910 4300,Ribeirão Preto,SP,Consultivo,Standard,005Qs000000000000017,false,2022-06-17 00:00:00,2025-06-22 00:00:00
001Qs000000000000255,da Centro Educacional,da Mota Macedo S/A,80.737.416/7243-42,School,,61 8486 6618,Manaus,AM,Indireto,Premium,005Qs000000000000029,false,2023-01-01 00:00:00,2025-06-26 00:00:00
001Qs000000000000256,da Instituto,da Costa,66.179.796/8868-05,School,,61 9241-4183,Caxias do Sul,RS,Consultivo,Básico,005Qs000000000000010,false,2022-05-07 00:00:00,2024-06-22 00:00:00
001Qs000000000000257,Farias Instituto,Farias,89.113.529/0965-61,School,001Qs000000000000019,+55 (021) 8569-1463,Maceió,AL,Consultivo,Básico,005Qs000000000000033,false,2022-10-07 00:00:00,2025-01-27 00:00:00
001Qs000000000000258,Nogueira Colégio,Nogueira,01.438.889/9375-67,School,,+55 (081) 3161 7990,Juiz de Fora,MG,Digital,Premium,005Qs000000000000034,false,2022-07-04 00:00:00,2024-08-30 00:00:00
001Qs000000000000259,Carvalho Instituto,Carvalho S.A.,98.250.714/6112-54,School,,(041) 2102 0275,Belém,PA,Indireto,Básico,005Qs000000000000007,false,2022-12-03 00:00:00,2023-07-27 00:00:00
001Qs000000000000260,Gomes Centro Educacional,Gomes Sales S.A.,57.387.571/7751-40,School,,41 8425-2410,Recife,PE,Consultivo,Standard,005Qs000000000000024,false,2022-04-19 00:00:00,2025-11-04 00:00:00
001Qs000000000000261,Azevedo Centro Educacional,Azevedo Leão - ME,10.512.382/8258-67,School,,(071) 6481 4917,Anápolis,GO,Indireto,Básico,005Qs000000000000031,true,2023-04-10 00:00:00,2025-04-04 00:00:00
001Qs000000000000262,Nogueira Centro Educacional,Nogueira,36.226.609/3796-60,School,,(051) 8507-9252,Curitiba,PR,Consultivo,Standard,005Qs000000000000003,false,2023-04-09 00:00:00,2024-05-28 00:00:00
001Qs000000000000263,Leão Instituto,Leão,33.419.182/5537-14,School,,+55 61 1913-8000,Manaus,AM,Digital,Premium,005Qs000000000000014,false,2022-02-19 00:00:00,2025-09-28 00:00:00
001Qs000000000000264,Costela Instituto,Costela - ME,78.596.969/1557-92,School,,+55 51 0756 2208,São Paulo,SP,Consultivo,Básico,005Qs000000000000005,false,2023-01-26 00:00:00,2023-10-03 00:00:00
001Qs000000000000265,Vargas Centro Educacional,Vargas,49.912.513/4125-28,School,,84 3536 5419,Vila Velha,ES,Indireto,Premium,005Qs000000000000002,false,2022-08-02 00:00:00,2023-12-14 00:00:00
001Qs000000000000266,Teixeira Escola,Teixeira - EI,66.929.662/7828-27,School,,31 1802 3806,Campo Grande,MS,Digital,Básico,005Qs000000000000010,false,2022-05-04 00:00:00,2024-05-01 00:00:00
001Qs000000000000267,Mendes Colégio,Mendes,42.257.905/0723-68,School,,+55 (084) 7445 1870,Natal,RN,Indireto,Básico,005Qs000000000000039,false,2022-05-15 00:00:00,2024-07-02 00:00:00
001Qs000000000000268,Fogaça Escola,Fogaça Ltda.,87.676.772/1903-40,School,,31 3494 9375,Natal,RN,Digital,Premium,005Qs000000000000032,false,2023-04-02 00:00:00,2025-12-23 00:00:00
001Qs000000000000269,Leão Instituto,Leão,43.842.797/8819-14,School,,0900 738 3206,Maringá,PR,Digital,Standard,005Qs000000000000006,false,2023-03-09 00:00:00,2025-10-08 00:00:00
001Qs000000000000270,Mendonça Colégio,Mendonça Câmara Ltda.,85.807.836/1340-74,School,,+55 (041) 3850 5064,Natal,RN,Digital,Standard,005Qs000000000000006,false,2022-02-11 00:00:00,2024-12-07 00:00:00
001Qs000000000000271,Mendonça Colégio,Mendonça,51.713.395/9629-23,School,,+55 51 3836 7024,João Pessoa,PB,Consultivo,Básico,005Qs000000000000010,false,2023-05-23 00:00:00,2024-12-21 00:00:00
001Qs000000000000272,Gomes Instituto,Gomes Ltda.,30.958.498/2544-94,School,,+55 31 0386 5719,João Pessoa,PB,Indireto,Standard,005Qs000000000000028,false,2022-03-23 00:00:00,2025-09-28 00:00:00
001Qs000000000000273,Silveira Escola,Silveira,81.260.422/3253-67,School,,+55 41 8261 9906,Manaus,AM,Consultivo,Básico,005Qs000000000000020,false,2022-09-12 00:00:00,2024-12-17 00:00:00
001Qs000000000000274,Martins Escola,Martins Cardoso - EI,29.466.711/6845-77,School,,+55 81 3445 6557,Vila Velha,ES,Digital,Premium,005Qs000000000000003,false,2023-06-10 00:00:00,2023-10-19 00:00:00
001Qs000000000000275,Gonçalves Escola,Gonçalves - EI,59.017.518/6363-74,School,,+55 81 3132-9121,Natal,RN,Indireto,Básico,005Qs000000000000037,false,2022-09-17 00:00:00,2024-06-28 00:00:00
001Qs000000000000276,Barros Escola,Barros e Filhos,54.589.297/5001-70,School,,+55 (041) 7756-1853,Uberlândia,MG,Digital,Premium,005Qs000000000000008,false,2023-04-19 00:00:00,2023-12-31 00:00:00
001Qs000000000000277,Carvalho Centro Educacional,Carvalho,12.770.632/4241-54,School,,(041) 4741-1249,Anápolis,GO,Consultivo,Premium,005Qs000000000000027,false,2022-11-01 00:00:00,2024-05-17 00:00:00
001Qs000000000000278,Cirino Colégio,Cirino,15.206.436/1103-71,School,,+55 (061) 3521 3568,São Luís,MA,Digital,Standard,005Qs000000000000040,false,2022-09-29 00:00:00,2024-06-14 00:00:00
001Qs000000000000279,da Escola,da Luz - ME,29.387.005/1627-13,School,,+55 (071) 4420 6788,Londrina,PR,Consultivo,Premium,005Qs000000000000012,false,2022-03-22 00:00:00,2025-08-03 00:00:00
001Qs000000000000280,Cunha Instituto,Cunha,61.115.542/6221-89,School,,+55 51 1712 1003,São Paulo,SP,Digital,Premium,005Qs000000000000028,false,2022-01-19 00:00:00,2023-07-06 00:00:00
001Qs000000000000281,Duarte Centro Educacional,Duarte,09.275.326/9731-12,School,,+55 81 3651 9941,Manaus,AM,Digital,Standard,005Qs000000000000030,true,2023-02-19 00:00:00,2025-12-06 00:00:00
001Qs000000000000282,Teixeira Colégio,Teixeira,19.656.523/4138-99,School,,+55 (031) 1372 1510,Vila Velha,ES,Digital,Standard,005Qs000000000000020,false,2023-01-05 00:00:00,2025-06-07 00:00:00
001Qs000000000000283,da Instituto,da Mota,94.043.898/3640-37,School,,(061) 0296-6706,Campo Grande,MS,Indireto,Standard,005Qs000000000000006,false,2022-05-09 00:00:00,2023-11-16 00:00:00
001Qs000000000000284,da Centro Educacional,da Cunha,61.379.180/5526-96,School,001Qs000000000000008,(011) 2532-4472,Campo Grande,MS,Digital,Premium,005Qs000000000000002,false,2022-08-03 00:00:00,2024-11-04 00:00:00
001Qs000000000000285,Melo Colégio,Melo S/A,58.271.091/0430-06,School,,+55 (051) 9993 4768,Goiânia,GO,Indireto,Básico,005Qs000000000000035,false,2022-07-15 00:00:00,2023-09-27 00:00:00
001Qs000000000000286,Ferreira Instituto,Ferreira S.A.,84.866.618/8924-14,School,,(081) 0146-2638,São Luís,MA,Indireto,Standard,005Qs000000000000002,false,2022-04-30 00:00:00,2023-12-18 00:00:00
001Qs000000000000287,Vasconcelos Colégio,Vasconcelos e Filhos,18.328.569/1463-03,School,,+55 51 8065 7875,Maceió,AL,Indireto,Standard,005Qs000000000000031,false,2022-01-21 00:00:00,2025-11-27 00:00:00
001Qs000000000000288,Sá Centro Educacional,Sá S/A,16.179.904/2102-02,School,,0300 856 4205,Sorocaba,SP,Indireto,Básico,005Qs000000000000026,false,2022-02-22 00:00:00,2024-06-06 00:00:00
001Qs000000000000289,Costa Escola,Costa Almeida - EI,75.884.252/4105-64,School,001Qs000000000000041,0300-304-0785,Vitória,ES,Indireto,Standard,005Qs000000000000032,false,2022-10-25 00:00:00,2023-08-07 00:00:00
001Qs000000000000290,da Centro Educacional,da Costa Cardoso - ME,81.491.778/5079-25,School,,0800 321 3348,São Luís,MA,Digital,Básico,005Qs000000000000040,false,2023-05-15 00:00:00,2024-02-23 00:00:00
001Qs000000000000291,Nunes Instituto,Nunes S.A.,24.191.380/0030-75,School,,+55 (081) 3965 2239,Belém,PA,Indireto,Básico,005Qs000000000000021,false,2022-03-07 00:00:00,2024-03-31 00:00:00
001Qs000000000000292,Sampaio Escola,Sampaio,62.208.635/3654-19,School,,(051) 5905 9929,Blumenau,SC,Indireto,Premium,005Qs000000000000032,false,2022-12-22 00:00:00,2024-10-02 00:00:00
001Qs000000000000293,Vargas Colégio,Vargas,51.802.380/6174-45,School,,+55 (071) 7842-7010,Belém,PA,Indireto,Básico,005Qs000000000000013,true,2023-04-26 00:00:00,2024-06-17 00:00:00
001Qs000000000000294,Cavalcante Colégio,Cavalcante,18.705.349/4937-59,School,,+55 31 9308-7059,Olinda,PE,Digital,Básico,005Qs000000000000022,false,2023-04-25 00:00:00,2023-11-12 00:00:00
001Qs000000000000295,Vasconcelos Colégio,Vasconcelos S.A.,73.832.060/3850-50,School,,+55 (081) 2525-0029,Uberlândia,MG,Indireto,Standard,005Qs000000000000024,false,2023-04-29 00:00:00,2025-09-26 00:00:00
001Qs000000000000296,Caldeira Centro Educacional,Caldeira,64.138.367/0241-03,School,,+55 (011) 1851-5691,Olinda,PE,Consultivo,Standard,005Qs000000000000006,false,2023-05-10 00:00:00,2023-11-10 00:00:00
001Qs000000000000297,das Colégio,das Neves - EI,86.571.918/2619-90,School,001Qs000000000000011,(081) 4522 6752,Anápolis,GO,Consultivo,Standard,005Qs000000000000032,false,2022-11-07 00:00:00,2024-02-26 00:00:00
001Qs000000000000298,Gonçalves Colégio,Gonçalves,62.344.565/5743-13,School,001Qs000000000000004,84 9539-2644,São Luís,MA,Indireto,Standard,005Qs000000000000023,false,2022-06-12 00:00:00,2023-12-26 00:00:00
001Qs000000000000299,Barbosa Colégio,Barbosa Pastor e Filhos,29.121.277/5618-53,School,,+55 81 2096 9029,Belo Horizonte,MG,Consultivo,Premium,005Qs000000000000022,false,2023-03-17 00:00:00,2023-10-25 00:00:00
001Qs000000000000300,Caldeira Centro Educacional,Caldeira Sampaio Ltda.,74.741.124/9035-21,School,,(051) 9391 7251,Londrina,PR,Consultivo,Standard,005Qs000000000000017,false,2022-12-15 00:00:00,2025-09-11 00:00:00
001Qs000000000000301,Vieira Instituto,Vieira - EI,35.680.442/0678-83,School,,+55 41 5521-5704,Pelotas,RS,Digital,Standard,005Qs000000000000010,false,2023-06-12 00:00:00,2025-03-10 00:00:00
001Qs000000000000302,Ferreira Escola,Ferreira - EI,17.121.003/2365-19,School,,+55 (084) 3154-1006,Cuiabá,MT,Indireto,Standard,005Qs000000000000008,false,2022-04-19 00:00:00,2025-09-08 00:00:00
001Qs000000000000303,Ribeiro Colégio,Ribeiro,94.101.372/1510-70,School,,(031) 6267-6586,Juazeiro do Norte,CE,Consultivo,Básico,005Qs000000000000003,false,2023-06-04 00:00:00,2023-10-16 00:00:00
001Qs000000000000304,Azevedo Centro Educacional,Azevedo,29.667.066/2532-44,School,001Qs000000000000008,+55 41 7932 7104,Feira de Santana,BA,Indireto,Premium,005Qs000000000000019,false,2023-03-29 00:00:00,2025-08-19 00:00:00
001Qs000000000000305,Albuquerque Colégio,Albuquerque,72.099.934/7687-01,School,,+55 (031) 5411 5262,Campinas,SP,Consultivo,Premium,005Qs000000000000024,false,2022-12-09 00:00:00,2025-10-16 00:00:00
001Qs000000000000306,Mendonça Escola,Mendonça,46.263.838/0657-87,School,001Qs000000000000013,+55 11 8159 9706,Petrópolis,RJ,Indireto,Premium,005Qs000000000000016,false,2023-05-01 00:00:00,2024-06-14 00:00:00
001Qs000000000000307,Lopes Instituto,Lopes Ltda.,59.856.420/5930-40,School,,+55 (041) 9620-1533,Campinas,SP,Indireto,Standard,005Qs000000000000027,false,2023-01-05 00:00:00,2025-04-05 00:00:00
001Qs000000000000308,Santos Instituto,Santos,78.593.213/3480-39,School,,81 8844 4310,Caxias do Sul,RS,Digital,Standard,005Qs000000000000015,false,2022-05-22 00:00:00,2025-09-29 00:00:00
001Qs000000000000309,Lopes Colégio,Lopes Cavalcanti e Filhos,65.223.955/9059-92,School,,61 9872 0506,Fortaleza,CE,Indireto,Básico,005Qs000000000000024,false,2022-01-31 00:00:00,2024-09-26 00:00:00
001Qs000000000000310,Pimenta Escola,Pimenta,93.784.270/1039-30,School,001Qs000000000000001,+55 31 4973 1032,Cuiabá,MT,Digital,Premium,005Qs000000000000006,false,2022-12-13 00:00:00,2024-05-18 00:00:00
001Qs000000000000311,Martins Colégio,Martins,87.059.325/2500-29,School,,(021) 1714 6774,Recife,PE,Indireto,Premium,005Qs000000000000026,false,2022-02-07 00:00:00,2025-05-07 00:00:00
001Qs000000000000312,Siqueira Instituto,Siqueira,21.851.569/1545-22,School,,+55 31 8625 6527,Curitiba,PR,Digital,Premium,005Qs000000000000034,false,2022-10-30 00:00:00,2024-09-02 00:00:00
001Qs000000000000313,Duarte Centro Educacional,Duarte,67.528.953/9264-42,School,,+55 (061) 4774 3490,Campo Grande,MS,Digital,Standard,005Qs000000000000021,false,2022-12-19 00:00:00,2023-07-09 00:00:00
001Qs000000000000314,Borges Centro Educacional,Borges da Mota - ME,20.969.029/5939-17,School,,+55 (021) 1158-6938,Brasília,DF,Digital,Premium,005Qs000000000000026,false,2023-04-02 00:00:00,2025-04-20 00:00:00
001Qs000000000000315,Sá Centro Educacional,Sá Martins - EI,25.135.521/5704-33,School,001Qs000000000000035,+55 (081) 6868 7937,Anápolis,GO,Digital,Básico,005Qs000000000000029,false,2022-12-20 00:00:00,2025-12-25 00:00:00
001Qs000000000000316,Fernandes Escola,Fernandes,15.410.067/6267-65,School,,(031) 1608 9899,Vila Velha,ES,Consultivo,Standard,005Qs000000000000006,false,2022-02-07 00:00:00,2025-01-01 00:00:00
001Qs000000000000317,Monteiro Escola,Monteiro Ltda.,86.179.327/1040-54,School,,+55 (011) 1722-3320,Niterói,RJ,Digital,Premium,005Qs000000000000034,false,2022-10-18 00:00:00,2024-02-04 00:00:00
001Qs000000000000318,Mendonça Instituto,Mendonça Cunha Ltda.,11.526.218/1599-70,School,001Qs000000000000036,(011) 1632-9451,Belo Horizonte,MG,Indireto,Básico,005Qs000000000000011,false,2022-01-24 00:00:00,2023-07-29 00:00:00
001Qs000000000000319,Fernandes Escola,Fernandes,62.962.015/3368-84,School,,+55 31 6868 5487,Niterói,RJ,Indireto,Premium,005Qs000000000000020,false,2023-03-09 00:00:00,2024-11-29 00:00:00
001Qs000000000000320,Peixoto Instituto,Peixoto,44.310.698/7205-06,School,001Qs000000000000004,+55 (021) 9986 1622,Belém,PA,Indireto,Básico,005Qs000000000000033,false,2022-12-29 00:00:00,2023-11-04 00:00:00
001Qs000000000000321,Novais Instituto,Novais,14.973.103/2417-14,School,001Qs000000000000042,0300 991 1914,Natal,RN,Indireto,Standard,005Qs000000000000037,false,2022-01-06 00:00:00,2024-10-07 00:00:00
001Qs000000000000322,Moreira Colégio,Moreira S.A.,67.741.862/5652-70,School,,61 5646-7997,Florianópolis,SC,Digital,Básico,005Qs000000000000037,false,2022-08-28 00:00:00,2024-06-23 00:00:00
001Qs000000000000323,da Centro Educacional,da Costa e Filhos,47.743.490/2115-86,School,,+55 (051) 2462 9960,Juazeiro do Norte,CE,Digital,Básico,005Qs000000000000009,false,2023-01-22 00:00:00,2024-12-14 00:00:00
001Qs000000000000324,Mendonça Centro Educacional,Mendonça,93.806.868/7937-41,School,,61 5307 4505,São Paulo,SP,Digital,Básico,005Qs000000000000013,false,2023-01-05 00:00:00,2024-10-08 00:00:00
001Qs000000000000325,Sales Instituto,Sales Melo e Filhos,60.898.992/1722-33,School,001Qs000000000000046,(031) 4471 3247,Olinda,PE,Indireto,Premium,005Qs000000000000006,false,2022-03-05 00:00:00,2024-09-08 00:00:00
001Qs000000000000326,Machado Escola,Machado,20.616.329/4511-68,School,,(061) 4691 3736,Cuiabá,MT,Indireto,Premium,005Qs000000000000024,false,2023-06-23 00:00:00,2024-08-16 00:00:00
001Qs000000000000327,Borges Instituto,Borges Ltda.,68.548.709/9861-62,School,,(084) 8508-2148,Rio de Janeiro,RJ,Indireto,Standard,005Qs000000000000038,false,2023-05-26 00:00:00,2025-04-12 00:00:00
001Qs000000000000328,Guerra Centro Educacional,Guerra Sales S.A.,29.991.191/4856-46,School,,71 2890 2330,Cuiabá,MT,Indireto,Básico,005Qs000000000000027,false,2022-06-16 00:00:00,2023-11-25 00:00:00
001Qs000000000000329,Ribeiro Colégio,Ribeiro,79.970.246/2996-06,School,,+55 51 0705 3457,Manaus,AM,Indireto,Premium,005Qs000000000000033,false,2023-06-26 00:00:00,2023-10-29 00:00:00
001Qs000000000000330,Melo Centro Educacional,Melo,53.074.505/4447-13,School,,21 6103-5797,Campo Grande,MS,Consultivo,Básico,005Qs000000000000011,false,2023-01-14 00:00:00,2023-10-30 00:00:00
001Qs000000000000331,Lima Instituto,Lima,24.754.691/3736-78,School,,+55 (051) 7985-5241,Anápolis,GO,Consultivo,Standard,005Qs000000000000037,false,2022-10-24 00:00:00,2023-08-11 00:00:00
001Qs000000000000332,Fogaça Instituto,Fogaça,50.821.486/2890-23,School,,(011) 0602 9333,Blumenau,SC,Indireto,Standard,005Qs000000000000020,false,2022-10-29 00:00:00,2024-11-09 00:00:00
001Qs000000000000333,da Centro Educacional,da Mata,30.307.053/4578-61,School,001Qs000000000000010,+55 (084) 4680-0722,Petrópolis,RJ,Digital,Standard,005Qs000000000000004,false,2022-11-09 00:00:00,2025-12-27 00:00:00
001Qs000000000000334,da Centro Educacional,da Cunha,03.579.727/9855-24,School,,0300-034-9446,Natal,RN,Digital,Standard,005Qs000000000000001,false,2022-05-06 00:00:00,2025-01-11 00:00:00
001Qs000000000000335,Campos Escola,Campos Silveira S.A.,14.060.293/3334-68,School,,41 5743 7489,Juazeiro do Norte,CE,Indireto,Standard,005Qs000000000000037,false,2022-11-14 00:00:00,2025-01-30 00:00:00
001Qs000000000000336,Campos Colégio,Campos,00.722.903/4944-66,School,,61 9108 5899,Goiânia,GO,Indireto,Standard,005Qs000000000000039,false,2022-05-16 00:00:00,2025-08-19 00:00:00
001Qs000000000000337,Correia Centro Educacional,Correia Cunha e Filhos,57.437.489/6910-85,School,001Qs000000000000041,(011) 4171 5454,Vitória,ES,Indireto,Básico,005Qs000000000000029,false,2022-06-02 00:00:00,2025-12-04 00:00:00
001Qs000000000000338,da Colégio,da Mota,89.944.171/5454-44,School,,+55 71 4328-3096,Salvador,BA,Digital,Básico,005Qs000000000000040,false,2023-02-24 00:00:00,2024-07-31 00:00:00
001Qs000000000000339,Brito Colégio,Brito,32.830.965/2074-46,School,001Qs000000000000026,(051) 2074 4666,Olinda,PE,Consultivo,Básico,005Qs000000000000029,false,2022-10-12 00:00:00,2025-04-22 00:00:00
001Qs000000000000340,da Escola,da Rocha da Conceição Ltda.,66.099.353/8758-42,School,001Qs000000000000011,+55 (051) 9935 3875,Brasília,DF,Digital,Básico,005Qs000000000000020,false,2022-05-07 00:00:00,2025-04-20 00:00:00
001Qs000000000000341,da Instituto,da Rosa Albuquerque e Filhos,82.417.248/2513-53,School,,21 4282-4172,Joinville,SC,Digital,Básico,005Qs000000000000037,false,2022-02-24 00:00:00,2025-02-03 00:00:00
001Qs000000000000342,da Colégio,da Mota Aparecida S/A,46.554.947/1709-99,School,,+55 71 8251-3534,João Pessoa,PB,Digital,Premium,005Qs000000000000008,false,2023-06-29 00:00:00,2024-01-01 00:00:00
001Qs000000000000343,Sampaio Colégio,Sampaio,17.381.684/6022-35,School,,84 5549 4717,Belém,PA,Consultivo,Premium,005Qs000000000000038,false,2023-03-31 00:00:00,2023-09-25 00:00:00
001Qs000000000000344,Porto Colégio,Porto Sá - ME,69.725.217/5250-07,School,,+55 (071) 9991 7381,São Paulo,SP,Indireto,Básico,005Qs000000000000003,false,2023-05-19 00:00:00,2025-11-29 00:00:00
001Qs000000000000345,Albuquerque Colégio,Albuquerque - EI,43.292.712/9666-67,School,,41 8460 2235,João Pessoa,PB,Consultivo,Standard,005Qs000000000000002,false,2023-06-25 00:00:00,2024-05-20 00:00:00
001Qs000000000000346,Melo Instituto,Melo,60.083.505/8300-33,School,,81 9725 2175,Maceió,AL,Consultivo,Básico,005Qs000000000000011,false,2022-10-20 00:00:00,2023-11-25 00:00:00
001Qs000000000000347,Macedo Escola,Macedo,54.216.894/2104-47,School,001Qs000000000000050,+55 (051) 5007-4329,Vitória,ES,Indireto,Standard,005Qs000000000000011,false,2022-03-02 00:00:00,2025-03-21 00:00:00
001Qs000000000000348,Cirino Colégio,Cirino,89.856.257/5326-03,School,,+55 (031) 7129-6666,Recife,PE,Digital,Premium,005Qs000000000000020,false,2023-02-04 00:00:00,2023-10-10 00:00:00
001Qs000000000000349,da Centro Educacional,da Cunha - ME,32.309.821/5064-89,School,,(081) 6008-3505,Campo Grande,MS,Indireto,Standard,005Qs000000000000025,false,2022-05-04 00:00:00,2023-08-23 00:00:00
001Qs000000000000350,Azevedo Instituto,Azevedo - ME,09.010.016/7618-47,School,001Qs000000000000049,51 3003 3542,Maceió,AL,Consultivo,Standard,005Qs000000000000033,false,2023-06-01 00:00:00,2024-07-29 00:00:00
001Qs000000000000351,ESCOLA TESTE,ESCOLA TESTE,14.057.861/7063-04,School,,,São Paulo,SP,Digital,Standard,005Qs000000000000001,false,2022-10-11 00:00:00,2023-07-27 00:00:00
001Qs000000000000352,DEMO - NÃO USAR,DEMO - NÃO USAR,38.249.671/8325-82,School,,,São Paulo,SP,Digital,Standard,005Qs000000000000001,false,2022-05-06 00:00:00,2025-05-17 00:00:00
001Qs000000000000353,QA 001,QA 001,87.007.942/0074-94,School,,,São Paulo,SP,Digital,Standard,005Qs000000000000001,false,2022-12-15 00:00:00,2025-02-17 00:00:00
001Qs000000000000354,ESCOLA DE HOMOLOGAÇÃO,ESCOLA DE HOMOLOGAÇÃO,53.984.028/9141-61,School,,,São Paulo,SP,Digital,Standard,005Qs000000000000001,false,2022-03-13 00:00:00,2024-07-26 00:00:00
001Qs000000000000355,Gomes - EI (inativo),Cavalcante,63.985.547/4355-37,School,,+55 (084) 0447 8985,São Paulo,SP,Digital,Standard,005Qs000000000000002,true,2022-12-21 00:00:00,2023-10-01 00:00:00
001Qs000000000000356,Rodrigues (inativo),Fernandes Mendonça Ltda.,09.700.268/7681-18,School,,+55 (071) 2603-3230,São Paulo,SP,Consultivo,Básico,005Qs000000000000029,true,2022-12-11 00:00:00,2023-09-10 00:00:00
001Qs000000000000357,Campos Fonseca e Filhos (inativo),Garcia e Filhos,56.956.201/7537-03,School,,+55 61 8909-0100,São Paulo,SP,Digital,Premium,005Qs000000000000018,true,2022-12-15 00:00:00,2025-01-02 00:00:00
001Qs000000000000358,Leão - ME (inativo),Campos,31.943.375/0479-30,School,,81 4723-0461,São Paulo,SP,Consultivo,Básico,005Qs000000000000026,true,2022-02-26 00:00:00,2024-07-22 00:00:00
001Qs000000000000359,Pinto (inativo),Leão Caldeira - EI,98.728.399/9219-21,School,,0900-141-1739,São Paulo,SP,Consultivo,Standard,005Qs000000000000037,true,2022-04-27 00:00:00,2025-12-07 00:00:00
001Qs000000000000360,Vasconcelos da Luz - EI (inativo),Fogaça Santos - ME,43.089.487/0605-66,School,,(021) 2087 3753,São Paulo,SP,Indireto,Premium,005Qs000000000000034,true,2022-08-27 00:00:00,2025-10-11 00:00:00
